step,fsr_0,fsr_1,fsr_2,fsr_3,fsr_4,fsr_5,fsr_6,fsr_7,fsr_8,fsr_9,fsr_10,fsr_11,fsr_12,fsr_13,fsr_14,fsr_15,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,is_unlocked
1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4448648989200592,0.0,0.0,0.0,0.0,0.7978703379631042,0.9754506945610046,1.0,0.07005581259727478,0.9600000381469727,0.48000001907348633,1.0,0.026734299957752228,-0.5164809226989746,-0.2582404613494873,0.6791578531265259,-0.16622789204120636,-0.4945637583732605,-0.24728187918663025,0.29542818665504456,0.007579803466796875,0.5100923180580139,0.25504615902900696,-0.0005329200066626072,1.1847407817840576,-1.5396696329116821,3.1438162326812744,2.731281042098999,-1.569361686706543,0.9841880202293396,-0.03482190519571304,0.23541602492332458,0.1876203864812851,0.8341354727745056,-0.013622733764350414,0.36080634593963623,0.2883681356906891,0.8726421594619751,0.08210952579975128,0
1941,0.0,0.0,0.0,0.0,0.0,0.0,0.7843274474143982,0.0,0.0,0.7645066976547241,0.0,0.0,0.0,0.0,0.6906948089599609,0.026385754346847534,1.0,0.06964381039142609,0.9600000381469727,0.48000001907348633,1.0,0.02724546752870083,-0.1076757162809372,-0.0538378581404686,1.0,-0.16421905159950256,0.9600000381469727,0.48000001907348633,0.6463488936424255,0.006793975830078125,-0.4612124264240265,-0.23060621321201324,-0.0005504877772182226,1.1845887899398804,-1.5393084287643433,3.1436526775360107,2.7309391498565674,-1.5675002336502075,0.9896515011787415,-0.03447219729423523,0.24137663841247559,0.1907026767730713,0.8400907516479492,-0.013462216593325138,0.35992130637168884,0.28798118233680725,0.8786478042602539,0.08102619647979736,0
1942,0.0,0.0,0.0,0.0,0.0,0.0,1.4780707359313965,0.0,0.0,0.39285656809806824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06894439458847046,-0.6274619698524475,-0.31373098492622375,1.0,0.026924433186650276,-0.6116053462028503,-0.30580267310142517,1.0,-0.16205239295959473,0.9600000381469727,0.48000001907348633,0.7961105704307556,0.006452560890465975,0.9177827835083008,0.4588913917541504,-0.0010932955192402005,1.1848254203796387,-1.5398555994033813,3.1445016860961914,2.734821319580078,-1.567825436592102,0.9932031631469727,-0.033640120178461075,0.2358856499195099,0.18826191127300262,0.8461830615997314,-0.013217542320489883,0.35574182868003845,0.2859329879283905,0.8847869634628296,0.08002456277608871,0
1943,0.0,0.0,0.0,0.0,0.0,0.0,1.5292344093322754,0.0,0.0,0.6651984453201294,0.0,0.0,0.0,0.0,0.1991395205259323,0.17461898922920227,1.0,0.06728024035692215,-1.0,-0.5912282466888428,1.0,0.026435086503624916,0.017144273966550827,0.008572136983275414,1.0,-0.16004912555217743,0.9600000381469727,0.48000001907348633,1.0,0.0069217681884765625,0.9600000381469727,0.48000001907348633,-0.0012979180319234729,1.1848084926605225,-1.539806842803955,3.1431446075439453,2.734286308288574,-1.571471929550171,0.9939813017845154,-0.03303346410393715,0.227013498544693,0.18397782742977142,0.8511970639228821,-0.01315889973193407,0.3549680709838867,0.285577654838562,0.8910097479820251,0.07892248034477234,0
1944,0.0,0.0,0.0,0.0,0.0,0.0,1.502710223197937,0.0,0.0,0.6297288537025452,0.0,0.0,0.0,0.0,0.14812587201595306,0.0,1.0,0.0660669282078743,-1.0,-0.6350812911987305,1.0,0.02631779946386814,-0.5321587324142456,-0.2660793662071228,1.0,-0.15784496068954468,0.9600000381469727,0.48000001907348633,1.0,0.0067179203033447266,0.6205702424049377,0.31028512120246887,-0.0010945596732199192,1.1848292350769043,-1.5400803089141846,3.142955780029297,2.734901189804077,-1.5710712671279907,0.9941570162773132,-0.03297043964266777,0.21752537786960602,0.17916542291641235,0.8570367097854614,-0.01305011473596096,0.35117706656455994,0.28374531865119934,0.897149384021759,0.07787466049194336,0
1945,0.0,0.0,0.0,0.0,0.0,0.0,1.95612633228302,0.0,0.0,0.9855395555496216,0.0,0.0,0.0,0.0,0.3393530249595642,1.4430797100067139,1.0,0.06594087928533554,-1.0,-0.6032522320747375,1.0,0.02610022947192192,-0.503783106803894,-0.251891553401947,1.0,-0.15574932098388672,0.9600000381469727,0.48000001907348633,1.0,0.006702900398522615,0.9600000381469727,0.48000001907348633,-0.0009737482178024948,1.1848663091659546,-1.5399551391601562,3.1437289714813232,2.7344448566436768,-1.5700331926345825,0.9945287108421326,-0.032846588641405106,0.2078397125005722,0.17415478825569153,0.8626518845558167,-0.012821126729249954,0.3474069833755493,0.28191766142845154,0.9033344984054565,0.07687542587518692,0
1946,0.0,0.0,0.0,0.0,0.0,0.0,2.9222617149353027,0.0,0.0,0.5618409514427185,0.0,0.0,0.40814733505249023,0.0,0.11742737144231796,0.0,1.0,0.06569317728281021,-1.0,-1.0,1.0,0.02564225345849991,-0.7884316444396973,-0.39421582221984863,1.0,-0.15375085175037384,0.9600000381469727,0.48000001907348633,1.0,0.006575107574462891,-1.0,-0.5093612670898438,-0.0008504829020239413,1.184657096862793,-1.5403177738189697,3.144172430038452,2.733646869659424,-1.56584632396698,0.9878959059715271,-0.0331304557621479,0.19521832466125488,0.16671209037303925,0.8684898614883423,-0.012784185819327831,0.34189149737358093,0.27921804785728455,0.9094430208206177,0.07583063095808029,0
1947,0.0,0.0,0.0,0.0,0.0,0.0,2.4809207916259766,0.0,0.0,4.873721599578857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0662609115242958,-1.0,-1.0,1.0,0.025568371638655663,-0.3884182572364807,-0.19420912861824036,1.0,-0.15166126191616058,-0.019553564488887787,-0.009776782244443893,1.0,0.006095409393310547,0.9600000381469727,0.48000001907348633,-0.001105136121623218,1.1848783493041992,-1.540076494216919,3.14491605758667,2.732783079147339,-1.5665429830551147,0.9850855469703674,-0.03234526887536049,0.18395400047302246,0.15854893624782562,0.871177077293396,-0.012128068134188652,0.3368299603462219,0.2766883969306946,0.9156911373138428,0.07486787438392639,0
1948,0.0,0.0,0.0,0.0,0.0,0.0,2.332934856414795,0.0,0.0,0.9709546566009521,0.0,0.0,0.0,0.0,0.0,0.0007279595592990518,1.0,0.06469053775072098,-1.0,-1.0,1.0,0.024256136268377304,-1.0,-1.0,1.0,-0.14973574876785278,0.9600000381469727,0.48000001907348633,1.0,0.005789518356323242,0.9600000381469727,0.48000001907348633,-0.0010535295587033033,1.1849141120910645,-1.539898157119751,3.14338755607605,2.7323837280273438,-1.569413423538208,0.9841707348823547,-0.031847938895225525,0.17345839738845825,0.15047864615917206,0.8767441511154175,-0.012016553431749344,0.32979893684387207,0.2699280083179474,0.9217641949653625,0.073862724006176,0
1949,0.0,0.0,0.0,0.0,0.0,0.0,2.202224016189575,0.0,0.0,0.43581825494766235,0.0,0.0,0.0,0.0,0.047902386635541916,0.17550568282604218,1.0,0.06369587779045105,-1.0,-1.0,1.0,0.024033106863498688,-0.7767636775970459,-0.38838183879852295,1.0,-0.147725448012352,0.9600000381469727,0.48000001907348633,1.0,0.005810737609863281,0.9582529067993164,0.4791264533996582,-0.0008444521226920187,1.1848450899124146,-1.5398577451705933,3.143049716949463,2.7317347526550293,-1.5693252086639404,0.9845461249351501,-0.03168051317334175,0.1635640412569046,0.14256654679775238,0.8779222965240479,-0.011082521639764309,0.32108619809150696,0.2655293643474579,0.9278809428215027,0.07290413230657578,0
1950,0.0,0.0,0.0,0.0,0.0,0.0,1.9945718050003052,0.0,0.0,1.0613213777542114,0.0,0.0,0.5345803499221802,0.0,0.11056782305240631,0.014806019142270088,1.0,0.0633610263466835,-1.0,-1.0,1.0,0.022165045142173767,-0.08596377074718475,-0.04298188537359238,1.0,-0.14580826461315155,0.9600000381469727,0.48000001907348633,1.0,0.005664587486535311,0.5579473376274109,0.27897366881370544,-0.0006949310773052275,1.1847631931304932,-1.53971266746521,3.143127679824829,2.7313647270202637,-1.5688737630844116,0.9856758117675781,-0.03153906762599945,0.15404854714870453,0.13479211926460266,0.8811472058296204,-0.010761288926005363,0.318533331155777,0.2643212378025055,0.9340276718139648,0.07194959372282028,0
1951,0.0,0.0,0.0,0.0,0.0,0.6011517643928528,1.860134482383728,0.0,0.0,1.068089246749878,0.0,0.0,0.9289464950561523,0.0,0.01686590351164341,0.7884867191314697,1.0,0.0630781352519989,-1.0,-1.0,1.0,0.021522577852010727,-0.8490570783615112,-0.4245285391807556,1.0,-0.14389918744564056,-0.32299280166625977,-0.16149640083312988,1.0,0.0055828094482421875,0.936310350894928,0.468155175447464,-0.000691130175255239,1.1849215030670166,-1.5403175354003906,3.144409656524658,2.734515905380249,-1.5666260719299316,0.9854176044464111,-0.031246094033122063,0.14405277371406555,0.12698277831077576,0.8862292766571045,-0.010499966330826283,0.3122732937335968,0.2613314390182495,0.9394299983978271,0.07112033665180206,0
1952,0.0,0.0,0.0,0.0,0.0,0.0,2.8604025840759277,0.0,0.0,1.2307555675506592,0.0,0.0,0.701374888420105,0.0,0.0,0.0,0.7179269194602966,0.062492188066244125,-1.0,-0.911931037902832,1.0,0.020999934524297714,-0.8544713854789734,-0.4272356927394867,1.0,-0.14224067330360413,-0.7431572079658508,-0.3715786039829254,1.0,0.005951642990112305,-0.6240429878234863,-0.31202149391174316,-0.0007302737212739885,1.1847440004348755,-1.5405702590942383,3.1445841789245605,2.735788106918335,-1.5647941827774048,0.9837279319763184,-0.03107629343867302,0.13378848135471344,0.1193176805973053,0.8905274868011475,-0.010338309220969677,0.30556774139404297,0.2581852972507477,0.9451540112495422,0.07016021758317947,0
1953,0.0,0.0,0.0,0.0,0.0,2.3010013103485107,1.208382248878479,0.0,0.0,0.8697079420089722,0.0,0.0,1.6208114624023438,0.0,0.0,0.0,1.0,0.06215259060263634,-1.0,-1.0,1.0,0.020676618441939354,-0.9846044182777405,-0.49230220913887024,1.0,-0.14032043516635895,-0.5610998868942261,-0.28054994344711304,1.0,0.005878448486328125,0.9600000381469727,0.48000001907348633,-0.0011030003661289811,1.184844970703125,-1.5400625467300415,3.145480155944824,2.734666347503662,-1.5652060508728027,0.983392596244812,-0.030217653140425682,0.12399283051490784,0.11186075955629349,0.8959315419197083,-0.009672749787569046,0.29850253462791443,0.254742294549942,0.9501467943191528,0.06961475312709808,0
1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6246321201324463,0.0,0.0,0.0,0.0,0.0,0.0,-0.6903004050254822,0.060435306280851364,-0.046305276453495026,-0.023152638226747513,1.0,0.019345499575138092,-0.6957663297653198,-0.3478831648826599,1.0,-0.13922950625419617,-1.0,-0.7449737191200256,1.0,0.005768537521362305,0.9600000381469727,0.48000001907348633,-0.0010640319669619203,1.1845450401306152,-1.5402817726135254,3.144929885864258,2.73048734664917,-1.5637774467468262,0.967990517616272,-0.030224721878767014,0.1172589585185051,0.10857748985290527,0.8988335132598877,-0.0090976906940341,0.29173529148101807,0.2514505088329315,0.9561930298805237,0.06866421550512314,0
1955,0.0,0.0,0.0,0.0,0.0,1.9735196828842163,0.15109331905841827,0.0,0.0,0.8363701701164246,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06044944375753403,0.9600000381469727,0.48000001907348633,1.0,0.0181953813880682,-1.0,-0.7495585083961487,1.0,-0.13732843101024628,0.9600000381469727,0.48000001907348633,1.0,0.0055086612701416016,0.9600000381469727,0.48000001907348633,-0.0008854393381625414,1.1846476793289185,-1.5399956703186035,3.143461227416992,2.730160713195801,-1.5674502849578857,0.9712160229682922,-0.029835432767868042,0.12216904759407043,0.11136263608932495,0.9020158052444458,-0.008716437965631485,0.28354883193969727,0.24602848291397095,0.9623674750328064,0.06777480989694595,0
1956,0.0,0.0,0.0,0.0,0.0,3.3300347328186035,0.09161356091499329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13383954763412476,-0.5920558571815491,0.059670865535736084,0.7182507514953613,0.35912537574768066,1.0,0.01743287593126297,-0.6690961122512817,-0.33454805612564087,1.0,-0.1355496197938919,0.9600000381469727,0.48000001907348633,1.0,0.005734920967370272,0.9600000381469727,0.48000001907348633,-0.0007161766989156604,1.1845271587371826,-1.5396404266357422,3.143611431121826,2.7282063961029053,-1.5660548210144043,0.964954137802124,-0.029491785913705826,0.1260559856891632,0.11372575908899307,0.9017669558525085,-0.007055613677948713,0.27472060918807983,0.24162854254245758,0.9685110449790955,0.06690121442079544,0
1957,0.0,0.0,0.0,0.0,0.0,0.0,0.37698033452033997,0.0,0.0,0.466526597738266,0.0,0.0,0.0,0.0,0.0,0.0241671334952116,-0.9020066261291504,0.05898357182741165,0.8134183883666992,0.4067091941833496,1.0,0.014111227355897427,0.9600000381469727,0.48000001907348633,1.0,-0.13380242884159088,0.9600000381469727,0.48000001907348633,1.0,0.005334615707397461,0.6387851238250732,0.3193925619125366,-0.0006176239112392068,1.184489369392395,-1.5393035411834717,3.14416766166687,2.7276382446289062,-1.5659154653549194,0.9564576745033264,-0.029063064604997635,0.13041967153549194,0.11616574227809906,0.9039540886878967,-0.006649062503129244,0.2785383462905884,0.24366150796413422,0.9746975898742676,0.06602156907320023,0
1958,0.0,0.0,0.0,0.0,0.0,11.656036376953125,0.281462162733078,0.0,0.0,0.5201157927513123,0.0,0.0,0.6227026581764221,0.0,0.0,0.044699374586343765,1.0,0.05812612920999527,0.0552472323179245,0.02762361615896225,1.0,0.013298125937581062,-0.15966379642486572,-0.07983189821243286,1.0,-0.13204313814640045,0.9600000381469727,0.48000001907348633,1.0,0.004860401153564453,0.9019988775253296,0.4509994387626648,-0.0007093077874742448,1.1849570274353027,-1.539953589439392,3.1437551975250244,2.731571674346924,-1.567320704460144,0.9492616057395935,-0.028366586193442345,0.12623661756515503,0.11611676216125488,0.908153235912323,-0.006353702396154404,0.2764649987220764,0.24287433922290802,0.9800244569778442,0.06528270989656448,0
1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7169302105903625,0.0,0.0,0.6928997039794922,0.0,0.0,0.008789031766355038,-1.0,0.05673317238688469,0.5096606016159058,0.2548303008079529,1.0,0.012707404792308807,-0.28827786445617676,-0.14413893222808838,1.0,-0.13056541979312897,-0.49816209077835083,-0.24908104538917542,1.0,0.00531315803527832,0.8527214527130127,0.42636072635650635,-0.0007443526992574334,1.1850073337554932,-1.540173053741455,3.145130157470703,2.73232364654541,-1.5647549629211426,0.9392289519309998,-0.028057768940925598,0.12805238366127014,0.11742807924747467,0.9118559956550598,-0.0060332040302455425,0.2733195424079895,0.24161018431186676,0.9853081703186035,0.06458215415477753,0
1960,0.0,0.0,0.0,0.0,0.0,2.089984893798828,0.21469590067863464,0.0,0.0,0.6115940809249878,0.0,0.0,0.8956075310707092,0.0,0.0,0.0,1.0,0.056115537881851196,0.9600000381469727,0.48000001907348633,1.0,0.01206640899181366,-0.5735441446304321,-0.28677207231521606,1.0,-0.12916430830955505,-0.5543197393417358,-0.2771598696708679,1.0,0.005496502388268709,0.9389063715934753,0.46945318579673767,-0.0008716769516468048,1.1851451396942139,-1.5403118133544922,3.144791603088379,2.7356319427490234,-1.5674457550048828,0.9436587691307068,-0.02760879136621952,0.1335906684398651,0.12043594568967819,0.9143719673156738,-0.005528452806174755,0.2677004933357239,0.23923221230506897,0.988800048828125,0.0641622468829155,0
1961,0.0,0.0,0.0,0.0,0.0,1.7587124109268188,0.0,0.0,0.0,1.0212284326553345,0.0,0.0,0.5963906049728394,0.0,0.0,0.0,-0.6269955039024353,0.05521758645772934,0.6164866089820862,0.3082433044910431,1.0,0.01105690561234951,-0.4892752766609192,-0.2446376383304596,1.0,-0.128324493765831,-0.7164859771728516,-0.3582429885864258,1.0,0.006623030174523592,0.9600000381469727,0.48000001907348633,-0.0009411706705577672,1.1849629878997803,-1.5399361848831177,3.1453590393066406,2.7333295345306396,-1.566252589225769,0.9376778602600098,-0.027254128828644753,0.13699722290039062,0.1224837526679039,0.9165756702423096,-0.004727785941213369,0.2621263563632965,0.23672300577163696,0.9940918684005737,0.06358624249696732,0
1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35558784008026123,0.0,0.0,1.4269177913665771,0.0,0.0,0.0,0.09938173741102219,0.054508257657289505,0.9600000381469727,0.48000001907348633,1.0,0.009455571882426739,-0.8169827461242676,-0.4084913730621338,1.0,-0.12717248499393463,-0.4713374078273773,-0.23566870391368866,1.0,0.006979227066040039,0.9600000381469727,0.48000001907348633,-0.0009786969749256968,1.1849339008331299,-1.5399342775344849,3.145108699798584,2.7328579425811768,-1.5678133964538574,0.9331439137458801,-0.026805540546774864,0.1407901793718338,0.12469488382339478,0.9200136661529541,-0.004312777891755104,0.2553364038467407,0.2336702048778534,0.996518075466156,0.06345849484205246,0
1963,0.0,0.0,0.0,0.0,0.0,1.2637683153152466,1.0311577320098877,0.0,0.0,4.221568584442139,0.0,0.0,0.44588732719421387,0.0,0.0,0.0,1.0,0.05361108109354973,0.9600000381469727,0.48000001907348633,1.0,0.008625555783510208,0.10658921301364899,0.05329460650682449,1.0,-0.12691698968410492,-1.0,-0.5707671046257019,1.0,0.0073773860931396484,0.9600000381469727,0.48000001907348633,-0.0010193054331466556,1.184889554977417,-1.540027141571045,3.1448915004730225,2.7322945594787598,-1.5687661170959473,0.9350362420082092,-0.026369348168373108,0.14492954313755035,0.12718749046325684,0.9146907329559326,-0.0027999444864690304,0.24882742762565613,0.23077392578125,1.0019659996032715,0.06279256194829941,0
1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.673654317855835,0.0,0.0,0.46628421545028687,-0.379130482673645,0.052738696336746216,-0.31941887736320496,-0.15970943868160248,1.0,0.005599888972938061,-1.0,-1.0,1.0,-0.12558512389659882,-0.11012955009937286,-0.05506477504968643,1.0,0.007749557960778475,0.9600000381469727,0.48000001907348633,-0.0010446786182001233,1.1848551034927368,-1.5401688814163208,3.144324779510498,2.7307238578796387,-1.571898341178894,0.9309754967689514,-0.02599046565592289,0.14239124953746796,0.12608426809310913,0.9130991101264954,-0.0021206014789640903,0.23862600326538086,0.22334516048431396,1.0001577138900757,0.063189797103405,0
1965,0.0,0.0,0.0,0.0,0.0,1.214321255683899,0.22202599048614502,0.0,0.0,0.1731710582971573,0.0,0.0,0.8260640501976013,0.0,0.0,0.0,1.0,0.05198093131184578,0.9600000381469727,0.48000001907348633,1.0,0.004241202957928181,0.9600000381469727,0.48000001907348633,1.0,-0.12637959420681,-1.0,-1.0,1.0,0.007956266403198242,-0.1590820848941803,-0.07954104244709015,-0.0009255075128749013,1.1848058700561523,-1.5400810241699219,3.143782615661621,2.7322182655334473,-1.5714287757873535,0.9362865090370178,-0.025746777653694153,0.1482992023229599,0.12917014956474304,0.9155621528625488,-0.0012914397520944476,0.24264176189899445,0.22552232444286346,1.0032234191894531,0.06257448345422745,0
1966,0.0,0.0,0.0,0.0,0.0,1.3618721961975098,0.17087799310684204,0.0,0.0,0.3175322413444519,0.0,0.0,0.19991041719913483,0.0,0.0,0.0,-0.3642963767051697,0.051493555307388306,0.6047584414482117,0.30237922072410583,1.0,0.002582879737019539,0.544389545917511,0.2721947729587555,1.0,-0.1251489669084549,-0.660851240158081,-0.3304256200790405,1.0,0.007841110229492188,0.9600000381469727,0.48000001907348633,-0.0010049138218164444,1.1847050189971924,-1.5398805141448975,3.1455631256103516,2.731823682785034,-1.568476915359497,0.9326088428497314,-0.025158347561955452,0.15189765393733978,0.13113872706890106,0.920927882194519,-0.000948077067732811,0.245806023478508,0.22723686695098877,1.0043327808380127,0.06345324963331223,0
1967,0.0,0.0,0.0,0.0,0.0,0.0,0.6138508319854736,0.0,0.0,0.3331049680709839,0.0,0.0,0.3755868673324585,0.0,0.0,0.0,-0.04426528140902519,0.050316695123910904,0.6865952014923096,0.3432976007461548,1.0,0.001896154135465622,0.19792266190052032,0.09896133095026016,1.0,-0.12690649926662445,0.48021507263183594,0.24010753631591797,1.0,0.007419348228722811,0.9600000381469727,0.48000001907348633,-0.001336825778707862,1.1846885681152344,-1.539647102355957,3.1460535526275635,2.7315869331359863,-1.5700654983520508,0.9298324584960938,-0.02427932806313038,0.15538068115711212,0.13306903839111328,0.9256706833839417,-0.0005494542419910431,0.2463565170764923,0.22770990431308746,1.0080281496047974,0.06282506138086319,0
1968,0.0,0.0,0.0,0.0,0.0,2.200279951095581,0.31195300817489624,0.0,0.0,0.4938605725765228,0.0,0.0,0.5783344507217407,0.0,0.0,0.0,1.0,0.04855865612626076,-0.491080641746521,-0.2455403208732605,1.0,0.0010989084839820862,0.1605481058359146,0.0802740529179573,1.0,-0.12565012276172638,0.058591555804014206,0.029295777902007103,1.0,0.007417201995849609,0.9600000381469727,0.48000001907348633,-0.0014071691548451781,1.1849112510681152,-1.5402443408966064,3.1440505981445312,2.7352733612060547,-1.57436203956604,0.9323230981826782,-0.02406137064099312,0.1505725085735321,0.13114488124847412,0.9269833564758301,-6.30919385002926e-06,0.24505917727947235,0.2276422083377838,1.0122696161270142,0.062102340161800385,0
1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28931745886802673,0.0,0.0,0.5408159494400024,0.0,0.0,0.011051378212869167,-0.6600839495658875,0.04812274128198624,0.4608752131462097,0.23043760657310486,1.0,1.261838770005852e-05,-0.22526532411575317,-0.11263266205787659,1.0,-0.12420468032360077,-0.42800262570381165,-0.21400131285190582,1.0,0.0077266693115234375,0.9600000381469727,0.48000001907348633,-0.0010835418943315744,1.1847853660583496,-1.5400429964065552,3.1446480751037598,2.7326555252075195,-1.5703903436660767,0.9215914607048035,-0.02406460791826248,0.15016551315784454,0.13135458528995514,0.9310756325721741,-6.840018613729626e-05,0.24248535931110382,0.22662222385406494,1.0177907943725586,0.06133095920085907,0
1970,0.0,0.0,0.0,0.0,0.0,0.34551841020584106,0.13351528346538544,0.0,0.0,2.8589560985565186,0.0,0.0,0.9023801684379578,0.0,0.0,0.0,1.0,0.04812921956181526,0.9600000381469727,0.48000001907348633,1.0,0.00013680037227459252,0.265638142824173,0.1328190714120865,1.0,-0.12266191840171814,-0.3379582166671753,-0.16897910833358765,1.0,0.006738424301147461,0.9334766864776611,0.46673834323883057,-0.0009093093685805798,1.1848242282867432,-1.5400338172912598,3.1441988945007324,2.7330503463745117,-1.5718047618865967,0.9272654056549072,-0.023754550144076347,0.15623661875724792,0.13447605073451996,0.9289931654930115,0.0006140820914879441,0.23931513726711273,0.22546294331550598,1.0211126804351807,0.06084655970335007,0
1971,0.0,0.0,0.0,0.0,0.0,1.8804924488067627,0.19943943619728088,0.0,0.0,0.8781744241714478,0.0,0.0,0.5047702789306641,0.0,0.0,0.024536605924367905,1.0,0.04750910401344299,0.746375560760498,0.373187780380249,1.0,-0.0012281641829758883,-1.0,-1.0,1.0,-0.12169311940670013,-0.7219040989875793,-0.3609520494937897,1.0,0.0062274932861328125,0.9600000381469727,0.48000001907348633,-0.0008052602061070502,1.1850080490112305,-1.5402623414993286,3.1445279121398926,2.7341148853302,-1.5704352855682373,0.9304910898208618,-0.023532474413514137,0.1599799245595932,0.1367909014225006,0.9253076314926147,0.0011303108185529709,0.22813273966312408,0.21781739592552185,1.0258536338806152,0.06019606441259384,0
1972,0.0,0.0,0.0,0.0,0.0,0.0,0.5123538374900818,0.0,0.0,0.0,0.0,0.0,2.0662403106689453,0.0,0.017204638570547104,0.5833057761192322,-0.46049222350120544,0.047064948827028275,0.6408969163894653,0.32044845819473267,1.0,-0.0022606216371059418,-0.7025395631790161,-0.35126978158950806,1.0,-0.12039213627576828,-0.2514486312866211,-0.12572431564331055,1.0,0.005811214912682772,0.9011121988296509,0.45055609941482544,-0.0007816572906449437,1.184790849685669,-1.5399372577667236,3.145061731338501,2.730733633041382,-1.5693260431289673,0.9249314069747925,-0.023100048303604126,0.16320689022541046,0.13877543807029724,0.9246382713317871,0.002658983925357461,0.21895694732666016,0.21333232522010803,1.0272202491760254,0.06002559885382652,0
1973,0.0,0.0,0.0,0.0,0.0,1.1084487438201904,0.5531984567642212,0.0,0.0,0.15266673266887665,0.0,0.0,1.0441198348999023,0.0,0.0,0.0,1.0,0.04620009660720825,-0.2696491479873657,-0.13482457399368286,1.0,-0.005317967850714922,0.9600000381469727,0.48000001907348633,1.0,-0.12005119770765305,-1.0,-1.0,1.0,0.0044744014739990234,-0.4330519437789917,-0.21652597188949585,-0.0007667313329875469,1.184829831123352,-1.5403834581375122,3.144512891769409,2.7340593338012695,-1.570609211921692,0.9282252192497253,-0.022924842312932014,0.1599683165550232,0.13751955330371857,0.9281570315361023,0.002593407640233636,0.22400061786174774,0.21620404720306396,1.0286892652511597,0.05968111380934715,0
1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45875295996665955,0.0,0.0,0.1577540934085846,0.0,0.0,0.0,-0.1952076554298401,0.04584968462586403,0.07488250732421875,0.037441253662109375,1.0,-0.005186815280467272,0.593599796295166,0.296799898147583,1.0,-0.1193622350692749,-0.8352958559989929,-0.41764792799949646,1.0,0.004544734954833984,0.9600000381469727,0.48000001907348633,-0.0010205054422840476,1.1847275495529175,-1.5403355360031128,3.146702766418457,2.732107162475586,-1.5676039457321167,0.9217201471328735,-0.02257077768445015,0.15771695971488953,0.13673348724842072,0.9327381253242493,0.0030873252544552088,0.2271655946969986,0.21803274750709534,1.0280970335006714,0.06156237795948982,0
1975,0.0,0.0,0.0,0.0,0.0,1.0378034114837646,0.6751754283905029,0.0,0.0,0.0,0.0,0.0,0.5059797167778015,0.0,0.0,0.0,1.0,0.0451415553689003,0.9600000381469727,0.48000001907348633,1.0,-0.0061746505089104176,-0.14100706577301025,-0.07050353288650513,1.0,-0.12312475591897964,0.5813902020454407,0.29069510102272034,1.0,0.003355264663696289,0.9600000381469727,0.48000001907348633,-0.0015700836665928364,1.1847705841064453,-1.5400285720825195,3.1464104652404785,2.7326972484588623,-1.5725607872009277,0.9261524081230164,-0.02193351648747921,0.1631600707769394,0.13965265452861786,0.9373183846473694,0.003570915199816227,0.2253589630126953,0.21734976768493652,1.0312843322753906,0.06093578413128853,0
1976,0.0,0.0,0.0,0.0,0.0,0.0,0.2744082510471344,0.0,0.0,5.075778007507324,0.0,0.0,0.2343927025794983,0.0,0.0,0.0,-0.06804606318473816,0.04386703670024872,-0.12501896917819977,-0.06250948458909988,1.0,-0.007141830399632454,0.9600000381469727,0.48000001907348633,1.0,-0.12187156826257706,-0.25435125827789307,-0.12717562913894653,1.0,0.0032048227731138468,0.9600000381469727,0.48000001907348633,-0.0014904971467331052,1.1846286058425903,-1.5399794578552246,3.1451609134674072,2.7303218841552734,-1.5728837251663208,0.923530101776123,-0.021804269403219223,0.16163580119609833,0.13912509381771088,0.9305492639541626,0.005138440988957882,0.22376132011413574,0.2170248031616211,1.0372397899627686,0.060067012906074524,0
1977,0.0,0.0,0.0,0.0,0.0,0.0,2.095146417617798,0.0,0.0,0.0,0.0,0.0,2.449366569519043,0.0,0.0,0.0,1.0,0.043608542531728745,0.3014202117919922,0.1507101058959961,1.0,-0.010276882909238338,-1.0,-1.0,1.0,-0.12013402581214905,0.3974575400352478,0.1987287700176239,1.0,0.0025765898171812296,0.9600000381469727,0.48000001907348633,-0.0011860734084621072,1.1848070621490479,-1.5404027700424194,3.144308567047119,2.731123924255371,-1.5746121406555176,0.9237275123596191,-0.02176150120794773,0.1602316051721573,0.13875196874141693,0.9279985427856445,0.005474509205669165,0.21321985125541687,0.2096506953239441,1.0366982221603394,0.05976470559835434,0
